TableName,ColumnName,Exists
WM_OUT,SUP_VER_SIG,True
WM_OUT,SUP_VER_SIG_DTM,True
WM_OUT,SHIP_NO,True
WM_OUT,POST_CLEAN,True
WM_OUT,MAKEUP_BOX,True
WM_OUT,ADE_READ,True
WM_OUT,PROMISE_SHIP_DT,True
WM_OUT,IN_CLEANROOM,True
WM_OUT,VOID,True
WM_OUT,IN_PTO,True
WM_OUT,CI_NO,True
TOOL,TOOL_ID,True
TOOL,TOOL_DESC,True
TOOL,TOOL_TYPE,True
TOOL,OUT_OF_SERVICE,True
TOOL,VENDOR,True
TOOL,LOCATION,True
TOOL,LOCATIONX,True
TOOL,AREA,True
TOOL,CLASS,True
TOOL,TOOL_WH_CD,True
TOOL,TOOL_LOC_CD,True
TOOL,BATCH,True
REACT_EVENT,REACT_NO,True
REACT_EVENT,EVENT_DTM,True
REACT_EVENT,COMMENT,True
REACT_EVENT,LOGGED_BY,True
REACT_EVENT,EVENT_TYPE,True
REACT_EVENT,REACT_MODE,True
REACT_EVENT,RDS_NO,True
REACT_EVENT,REACT_PROB_CAT,True
REACT_EVENT,REACT_ESC_KEY,True
REACT_EVENT,STOP_DTM,True
REACT_EVENT,WO_NO,True
TOOL_CURR_MODE_KEY,TOOL_ID,True
TOOL_CURR_MODE_KEY,MV_NO,True
TOOL_CURR_MODE_KEY,CURR_MODE_KEY,True
TUBE,TUBE_ID,True
TUBE,DESC,False
TUBE,STATUS,True
TUBE,NOTES,False
WO_MAT_HOLD_HISTORY,WO_NO,True
WO_MAT_HOLD_HISTORY,CASS_NO,True
WO_MAT_HOLD_HISTORY,MV_NO,True
WO_MAT_HOLD_HISTORY,HOLD_START_DTM,True
WO_MAT_HOLD_HISTORY,HOLD_START_USER,True
WO_MAT_HOLD_HISTORY,HOLD_START_REASON,True
WO_MAT_HOLD_HISTORY,HOLD_STOP_DTM,True
WO_MAT_HOLD_HISTORY,HOLD_STOP_USER,True
WO_MAT_HOLD_HISTORY,HOLD_STOP_REASON,True
WO_MAT_HOLD_HISTORY,HOLD_ENTITY,True
WO_MAT_HOLD_HISTORY,HOLD_ENTITY_ID,True
WO_MAT_HOLD_HISTORY,CASS_ID_SAP,True
WO_MAT_HOLD_HISTORY,HOLD_EXTENDED,True
NCR List,SEQ,True
NCR List,STATUS,True
NCR List,TOT_REJ,True
NCR List,REACTOR,True
NCR List,LOSS_STAGE,True
NCR List,ENTRY_DATE,True
NCR List,ENTRY_TIME,True
NCR List,WO_NO,True
NCR List,WO_MAT_CASS_NO,True
NCR List,DEPT_RESP,True
NCR List,SHIFT,True
NCR List,LOSS_COMMENTS,True
COC_CASS_SAP_BATCH_NOS,MV_NO,True
COC_CASS_SAP_BATCH_NOS,SEQ,True
COC_CASS_SAP_BATCH_NOS,CASS_SAP_BATCH_NO,True
WM_OUT_HOLD_HISTORY,WO_NO,True
WM_OUT_HOLD_HISTORY,PROC_STEP_NO,True
WM_OUT_HOLD_HISTORY,OUT_CASS_NO,True
WM_OUT_HOLD_HISTORY,MV_NO,True
WM_OUT_HOLD_HISTORY,HOLD_START_DTM,True
WM_OUT_HOLD_HISTORY,HOLD_START_USER,True
WM_OUT_HOLD_HISTORY,HOLD_START_REASON,True
WM_OUT_HOLD_HISTORY,HOLD_STOP_DTM,True
WM_OUT_HOLD_HISTORY,HOLD_STOP_USER,True
WM_OUT_HOLD_HISTORY,HOLD_STOP_REASON,True
WO_MAT_CLEAN_INSP,WO_NO,True
WO_MAT_CLEAN_INSP,CASS_NO,True
WO_MAT_CLEAN_INSP,MV_NO,True
WO_MAT_CLEAN_INSP,CLEAN_INSP_KEY,True
WO_MAT_CLEAN_INSP,CI_STEP_NO,True
WO_MAT_CLEAN_INSP,CI_STAGE,True
WO_MAT_CLEAN_INSP,CI_CLEAN_TOOL,True
CDM_LOG,SEQ,True
CDM_LOG,ENTRY_ID,True
CDM_LOG,ENTRY_DATE,True
CDM_LOG,CHEMICAL_NAME,True
CDM_LOG,DATE_CHANGED,True
CDM_LOG,TIME_CHANGED,True
CDM_LOG,LOT_NUM,True
CDM_LOG,TECH_SIG,True
TUBE_REACT_NO,TUBE_ID,True
TUBE_REACT_NO,MV_NO,True
TUBE_REACT_NO,REACT_NO,True
TUBE_REACT_NO,INST_DTM,True
TUBE_REACT_NO,INST_REACT_HRS,True
TUBE_REACT_NO,INST_REACT_CYCLES,True
TUBE_REACT_NO,INST_RL_ID,True
TUBE_REACT_NO,RDS_WFR_CNT,True
TUBE_REACT_NO,REM_DTM,True
TUBE_REACT_NO,REM_REACT_HRS,True
TUBE_REACT_NO,REM_REACT_CYCLES,True
TUBE_REACT_NO,REM_RL_ID,True
REACT_RUN,RDS_NO,True
REACT_RUN,WO_NO,True
REACT_RUN,WO_STEP,True
REACT_RUN,CASS_NO,True
REACT_RUN,REACTOR,True
REACT_RUN,PRE_CI_KEY,True
REACT_RUN,WFR_CI_KEY,True
REACT_RUN,POST_CI_KEY,True
REACT_RUN,VER_WFR_CNT,True
REACT_RUN,LOAD_WFR_CNT,True
REACT_RUN,ENTER_BY,True
REACT_RUN,ENTER_DTM,True
REACT_RUN,VER_SIG,True
REACT_RUN,VER_SIG_DTM,True
REACT_RUN,PRE_SIG,True
REACT_RUN,PRE_SIG_DTM,True
REACT_RUN,LOAD_SIG,True
REACT_RUN,LOAD_SIG_DTM,True
REACT_RUN,WFR_SIG,True
REACT_RUN,WFR_SIG_DTM,True
REACT_RUN,UNLOAD_SIG,True
REACT_RUN,UNLOAD_SIG_DTM,True
REACT_RUN,POST_SIG,True
REACT_RUN,POST_SIG_DTM,True
REACT_RUN,FINAL_SIG,True
REACT_RUN,FINAL_SIG_DTM,True
REACT_RUN,SCHED_DT,True
REACT_RUN,BL_DEFECTS,True
REACT_RUN,STACK_FAULTS,True
REACT_RUN,SPIKES,True
REACT_RUN,SPECIAL_INST,True
REACT_RUN,REACT_IDLE_TIME,True
REACT_RUN,SHIFT,True
REACT_RUN,LAST_WAFER_RHO,True
REACT_RUN,LOAD_LOCK_SIDE,True
REACT_RUN,ADE_READ,True
REACT_RUN,FIN_WFR_CNT,True
REACT_RUN,INJECTORS,True
REACT_RUN,TUBE_ID,True
REACT_RUN,TUBE_GRADE,True
REACT_RUN,SUSCEPTOR_ID,True
REACT_RUN,SUPP_INST,True
REACT_RUN,SUPP_ENTRY_ID,True
REACT_RUN,SUPP_ENTRY_DTM,True
REACT_RUN,SUPP_SIG,True
REACT_RUN,SUPP_SIG_DTM,True
REACT_RUN,REACT_ACT_ESC_DTM,True
REACT_RUN,CANCELLED,True
REACT_RUN,VOID,True
REACT_RUN,PRE_CI_NO,True
REACT_RUN,WFR_CI_NO,True
REACT_RUN,POST_CI_NO,True
REACT_RUN,SCHED_WFR_QTY,True
REACT_RUN,BACK_SEAL,True
REACT_RUN,BURIED_LAYER,True
REACT_RUN,WAFER_SCRIBE,True
REACT_RUN,PHOS_DOPED_SUBSTRATE,True
REACT_RUN,VER_COMMENT,True
REACT_RUN,LOAD_COMMENT,True
REACT_RUN,UNLOAD_COMMENT,True
REACT_RUN,FINAL_COMMENT,True
REACT_RUN,CURR_WFR_CNT,True
REACT_RUN,CURR_WFR_CNT_REJ,True
REACT_RUN,CUST_CAPTIVE,True
REACT_RUN,CUST_NAME,True
REACT_RUN,CUST_NO,True
REACT_RUN,LOT_NO,True
REACT_RUN,PART_NO,True
REACT_RUN,PS_NO,True
REACT_RUN,REACTOR_TYPE,True
REACT_RUN,RECIPE_NAME,True
REACT_RUN,RECIPE_NO,True
REACT_RUN,SPEC_TYPE,True
REACT_RUN,WFR_UNLOAD_DAYS,True
REACT_RUN,WFR_UNLOAD_NIGHTS,True
REACT_RUN,WFR_UNLOAD_QTY,True
REACT_RUN,CASS_ID_SAP,True
REACT_RUN,REACT_TOOL_ID,True
NCR_PART_NUM,SEQ,True
NCR_PART_NUM,MV_NO,True
NCR_PART_NUM,PART_NO,True
CUST_EPI_PART,CUST_NO,True
CUST_EPI_PART,EPI_PN,True
CUST_EPI_PART,SALES_NOTES,True
CUST_EPI_PART,SHIP_INST,True
CUST_EPI_PART,SHIP_CUST_RDS,True
CUST_EPI_PART,SHIP_COC_FRONT,True
CUST_EPI_PART,SHIP_COC_BACK,True
CUST_EPI_PART,SHIP_PARTIAL,True
CUST_EPI_PART,SHIP_NCR_REJ,True
CUST_EPI_PART,SHIP_FULL_TYPE,True
CUST_EPI_PART,SHIP_BAG_REQ,True
CUST_EPI_PART,SHIP_COC_FRONT_COPIES,True
CUST_EPI_PART,SHIP_COC_BACK_COPIES,True
CUST_EPI_PART,MONITOR_WAFER_LABEL,True
CUST_EPI_PART,MAKEUP_WAFERS,True
CUST_EPI_PART,TW_RET_INST,True
CUST_EPI_PART,WMO_LOAD_CNT,True
CUST_EPI_PART,RET_REJECTS,True
CUST_EPI_PART,EPI_PRO_SHIP_SHORT,True
CUST_EPI_PART,BILL_INST,True
CUST_EPI_PART,CASS_SHIP_QTY,True
CUST_EPI_PART,TR_SRP,True
CUST_EPI_PART,TR_FTIR,True
CUST_EPI_PART,TR_HGPROBE,True
CUST_EPI_PART,TR_TENCOR,True
CUST_EPI_PART,TR_STRESS,True
CUST_EPI_PART,TR_TEST_WAFER,True
CUST_EPI_PART,TR_SRP_WWAFER,True
CUST_EPI_PART,TR_4PP,True
CUST_EPI_PART,CUST_RDS_CLEANROOM_PAPER,True
CUST_EPI_PART_SUBSTRATE,CUST_NO,True
CUST_EPI_PART_SUBSTRATE,EPI_PN,True
CUST_EPI_PART_SUBSTRATE,MV_NO,True
CUST_EPI_PART_SUBSTRATE,SUBSTRATE_PART_NO,True
CUST_EPI_PART_SUBSTRATE,SUBSTRATE_MFR,True
NCR_LOT_NUM,SEQ,True
NCR_LOT_NUM,MV_NO,True
NCR_LOT_NUM,LOT_NUM,True
WM_OUT_INV_WH,WO_NO,True
WM_OUT_INV_WH,PROC_STEP_NO,True
WM_OUT_INV_WH,OUT_CASS_NO,True
WM_OUT_INV_WH,MV_NO,True
WM_OUT_INV_WH,INV_DTM,True
WM_OUT_INV_WH,INV_WH,True
WM_OUT_INV_WH,INV_WH_DESC,True
WM_OUT_INV_WH,INV_LOCATION,True
WM_OUT_INV_WH,INV_LOC_DESC,True
WM_OUT_INV_WH,INV_ACTION,True
WM_OUT_INV_WH,INV_USER,True
WM_OUT_INV_WH,INV_TAG,True
TW_CODES,SEQ,True
TW_CODES,DESC,True
TW_CODES,ENTRY_ID,True
TW_CODES,ENTRY_DATE,True
TW_CODES,NON_PROD,True
TW_CODES,RUN_DATA_REQUIRED,True
CUST_EPI_PART_CUST_PART,CUST_NO,True
CUST_EPI_PART_CUST_PART,EPI_PN,True
CUST_EPI_PART_CUST_PART,MV_NO,True
CUST_EPI_PART_CUST_PART,CUST_PART_NO,True
CUST_EPI_PART_CUST_PART,CUST_PART_REV,True
CUST_EPI_PART_CUST_PART,CUST_PART_NO_INBOUND,True
CUST_EPI_PART_CUST_PART,CUST_PART_DESC,True
REACT_RUN_UNLOAD,RDS_NO,True
REACT_RUN_UNLOAD,MV_NO,True
REACT_RUN_UNLOAD,EX_UNLOAD,True
REACT_RUN_UNLOAD,EX_UNLOAD_DTM,True
REACT_RUN_UNLOAD,EX_UNLOAD_REASON,True
REACT_RUN_UNLOAD,EX_LOAD,True
REACT_RUN_UNLOAD,EX_LOAD_dTM,True
PROD_SPEC,SEQ,True
PROD_SPEC,ENTRY_ID,True
PROD_SPEC,ENTRY_DATE,True
PROD_SPEC,DESCRIPTION,True
PROD_SPEC,CUST_ID,True
PROD_SPEC,STATUS,True
PROD_SPEC,PRE_EPI_VER,True
PROD_SPEC,PROVEIN_MIN,True
PROD_SPEC,FIRST_VER_INST,True
PROD_SPEC,RECIPE_TYPE,True
PROD_SPEC,UNLOAD_VER_INST,True
PROD_SPEC,POST_EPI_VER_INST,True
PROD_SPEC,SCHEDULING_NOTES,True
PROD_SPEC,SALES_NOTES,True
PROD_SPEC,SPEC_BILL_INST,True
PROD_SPEC,SPEC_SHIP_INST,True
PROD_SPEC,LOAD_VER,True
PROD_SPEC,SHIP_CUST_RDS,True
PROD_SPEC,SHIP_COC_FRONT,True
PROD_SPEC,SHIP_COC_BACK,True
PROD_SPEC,SHIP_NCR_REJ,True
PROD_SPEC,FIRST_VER,True
PROD_SPEC,SHIP_PARTIAL,True
PROD_SPEC,SHIP_FULL_TYPE,True
PROD_SPEC,SHIP_BAG_REQ,True
PROD_SPEC,TR_SRP,True
PROD_SPEC,TR_FTIR,True
PROD_SPEC,TR_HGPROBE,True
PROD_SPEC,TR_TENCOR,True
PROD_SPEC,TR_STRESS,True
PROD_SPEC,TR_TEST_WAFER,True
PROD_SPEC,TR_SRP_WWAFER,True
PROD_SPEC,SHIP_COC_FRONT_COPIES,True
PROD_SPEC,SHIP_COC_BACK_COPIES,True
PROD_SPEC,UNLOAD_VER,True
PROD_SPEC,TR_4PP,True
PROD_SPEC,HARD_COPY,True
PROD_SPEC,PRE_PITS,True
PROD_SPEC,PRE_MOUNDS,True
PROD_SPEC,PRE_BL_DEFECTS,True
PROD_SPEC,PRE_SPOTS,True
PROD_SPEC,PRE_FOV,True
PROD_SPEC,PRE_SCRATCHES,True
PROD_SPEC,PRE_SCRATCH_LEN,True
PROD_SPEC,PRE_LPD,True
PROD_SPEC,POST_PITS,True
PROD_SPEC,POST_MOUNDS,True
PROD_SPEC,POST_BL_DEFECTS,True
PROD_SPEC,POST_STACK_FAULTS,True
PROD_SPEC,POST_SPOTS,True
PROD_SPEC,POST_FOV,True
PROD_SPEC,POST_SPIKES,True
PROD_SPEC,POST_SCRATCHES,True
PROD_SPEC,POST_SCRATCH_LEN,True
PROD_SPEC,POST_LPD,True
PROD_SPEC,SURFACE_SPEC_NOTES,True
PROD_SPEC,PRE_BRIGHTLIGHT,True
PROD_SPEC,PRE_SURFSCAN,True
PROD_SPEC,PRE_MICROSCOPE,True
PROD_SPEC,FIRST_BRIGHTLIGHT,True
PROD_SPEC,FIRST_SURFSCAN,True
PROD_SPEC,FIRST_MICROSCOPE,True
PROD_SPEC,POST_CLEAN_BRIGHTLIGHT,True
PROD_SPEC,POST_CLEAN_SURFSCAN,True
PROD_SPEC,PRE_SURFSCAN_RECIPE,True
PROD_SPEC,FIRST_SURFSCAN_RECIPE,True
PROD_SPEC,POST_CLEAN_SURFSCAN_RECIPE,True
PROD_SPEC,REACTOR_TYPE,True
PROD_SPEC,POST_EPI_VER,True
PROD_SPEC,FINAL_VER,True
PROD_SPEC,PRE_EPI_VER_INST,True
PROD_SPEC,LOAD_VER_INST,True
PROD_SPEC,SUPPLIER_CODE,True
PROD_SPEC,WAND_RESTRICTER,True
PROD_SPEC,PINNED_SUSCEPTOR,True
PROD_SPEC,TUBE_PRESSURE_TYPE,True
PROD_SPEC,LAYER_TYPE,True
PROD_SPEC,FINAL_VER_INST,True
PROD_SPEC,MINUTES_PER_WAFER,True
PROD_SPEC,MONITOR_WAFER_LABEL,True
PROD_SPEC,PRE_SURF_DEFECTS,True
PROD_SPEC,PRE_SURF_HAZE,True
PROD_SPEC,POST_SURF_DEFECTS,True
PROD_SPEC,POST_SURF_HAZE,True
PROD_SPEC,POST_CLEAN_SURF_DEFECTS,True
PROD_SPEC,POST_CLEAN_SURF_HAZE,True
PROD_SPEC,RDS_CLEANROOM_PAPER,True
PROD_SPEC,LW_RHO_MIN,True
PROD_SPEC,LW_RHO_MAX,True
PROD_SPEC,SUSCEPTOR_TYPE,True
PROD_SPEC,MAKEUP_WAFERS,True
PROD_SPEC,STD_OH_COST,True
PROD_SPEC,MTL_COST,True
PROD_SPEC,IR_FAB,True
PROD_SPEC,TW_RET_INST,True
PROD_SPEC,POST_FWI_LWI,True
PROD_SPEC,POST_CLEAN_SS_SAMP_QTY,True
PROD_SPEC,VERIFY_INSP_REQ,True
PROD_SPEC,PI_PARTICLE_QUAL,True
PROD_SPEC,WMO_LOAD_CNT,True
PROD_SPEC,THICKFILM_MET,True
PROD_SPEC,TEST_POINT_MAP,True
PROD_SPEC,RET_REJECTS,True
PROD_SPEC,CASS_SHIP_QTY,True
PROD_SPEC,SMALL_REACTOR_DELTA,True
PROD_SPEC,DEP_TIME_RATIO,True
PROD_SPEC,EPI_PRO_SHIP_SHORT,True
PROD_SPEC,SPEC_NEW_DEV,True
PROD_SPEC,SPEC_SUBSTRATE,True
PROD_SPEC,SPEC_EPI,True
PROD_SPEC,SPEC_ADDTL,True
PROD_SPEC,SPEC_PRE_PROD,True
PROD_SPEC,CUST_NAME,True
PROD_SPEC,MERCHANT,True
PROD_SPEC,SUB_ORIENTATION,True
PROD_SPEC,SUB_SUPPLIED_BY,True
PROD_SPEC,SUB_WAFER_DESC,True
PROD_SPEC,SUB_WAFER_INCHES,True
PROD_SPEC,SUB_WAFER_MM,True
PROD_SPEC,SUB_WAFER_SIZE,True
PROD_SPEC,SUB_WAFER_TYPE,True
WM_OUT_SLOT,WO_NO,True
WM_OUT_SLOT,PROC_STEP_NO,True
WM_OUT_SLOT,OUT_CASS_NO,True
WM_OUT_SLOT,MV_NO,True
WM_OUT_SLOT,SLOT_NO,True
WM_OUT_SLOT,RDS,True
WM_OUT_SLOT,RDS_REACT_NO,True
WM_OUT_SLOT,RDS_CURR_STATUS,True
WM_OUT_SLOT,POCKET,True
WM_OUT_SLOT,ZONE,True
WM_OUT_SLOT,IN_CASS_NO,True
WM_OUT_SLOT,IN_SLOT_NO,True
WM_OUT_SLOT,SLOT_NCR,True
WM_OUT_SLOT,MU_WO_NO,True
WM_OUT_SLOT,MU_WO_STEP,True
WM_OUT_SLOT,MU_CASS_NO,True
WM_OUT_SLOT,MU_SLOT_NO,True
WM_OUT_SLOT,UMW_CASS_ID,True
WM_OUT_SLOT,UMW_SLOT_NO,True
WM_OUT_SLOT,MU_BY,True
CUST_EPI_PART_SPEC,CUST_NO,True
CUST_EPI_PART_SPEC,EPI_PN,True
CUST_EPI_PART_SPEC,MV_NO,True
CUST_EPI_PART_SPEC,SPEC_NO,True
CUST_EPI_PART_SPEC,SPEC_DESC,True
CUST_EPI_PART_SPEC,SPEC_REV,True
CUST_EPI_PART_SPEC,SPEC_REV_DT,True
CUST_EPI_PART_SPEC,SPEC_HARDCOPY,True
REACT_RUN_POCKET,RDS_NO,True
REACT_RUN_POCKET,MV_NO,True
REACT_RUN_POCKET,POCKET,True
REACT_RUN_POCKET,POCKET_CHAR,True
REACT_RUN_POCKET,ZONE,True
REACT_RUN_POCKET,IN_CASS_NO,True
REACT_RUN_POCKET,IN_SLOT_NO,True
REACT_RUN_POCKET,OUT_CASS_NO,True
REACT_RUN_POCKET,OUT_SLOT_NO,True
REACT_RUN_POCKET,WAFER_CHAR,True
REACT_RUN_POCKET,WAFER_SCRIBE,True
WO_LOG_CASS_NO,WO,True
WO_LOG_CASS_NO,MV_NO,True
WO_LOG_CASS_NO,WO_MAT_CASS_NO,True
WO_LOG_CASS_NO,WO_MAT_LOT_NO,True
WO_LOG_CASS_NO,WO_MAT_WAFER_QTY,True
WO_LOG_CASS_NO,WO_MAT_CUST_PART_NO,True
WO_LOG_CASS_NO,WO_MAT_SUB_PART_NO,True
WO_LOG_CASS_NO,WO_MAT_VEND_CD,True
WO_LOG_CASS_NO,WO_MAT_EPI_PART_NO,True
WO_LOG_CASS_NO,WO_MAT_RX_DTM,True
WO_LOG_CASS_NO,WO_MAT_REL_DTM,True
WO_LOG_CASS_NO,WO_MAT_CURR_STATUS,True
WO_LOG_CASS_NO,WO_MAT_SAP_TX_DTM,True
WO_LOG_CASS_NO,SAP_BATCH_NO,True
WO_LOG_CASS_NO,WO_MAT_SAP_YIELD,True
WO_LOG_CASS_NO,WO_MAT_SAP_CONFIRM_SCRAP,True
WO_LOG_CASS_NO,WO_MAT_SAP_GR_QTY,True
WO_LOG_CASS_NO,WO_MAT_SAP_RAW_SCRAP_QTY,True
WO_LOG_CASS_NO,WO_MAT_SAP_PROD_TEST_QTY,True
WO_LOG_CASS_NO,WO_MAT_SAP_MU_QTY,True
RDS_TEST,MET_NO,True
RDS_TEST,RDS_NO,True
RDS_TEST,LS_ID,True
RDS_TEST,ZONE,True
RDS_TEST,SPEC_DOPANT,True
RDS_TEST,SPEC_RECIPE,True
RDS_TEST,SPEC_RECIPE_NAME,True
RDS_TEST,SPEC_THICK_MIN,True
RDS_TEST,SPEC_THICK_TARGET,True
RDS_TEST,SPEC_THICK_MAX,True
RDS_TEST,SPEC_THICK_UNITS,True
RDS_TEST,SPEC_THICK_MTOOL,True
RDS_TEST,SPEC_THICK_MTYPE,True
RDS_TEST,SPEC_THICK_MRECIPE,True
RDS_TEST,SPEC_THICK_MFREQ,True
RDS_TEST,SPEC_THICK_MPROVEIN,True
RDS_TEST,SPEC_THICK_MFIRST,True
RDS_TEST,SPEC_THICK_MLAST,True
RDS_TEST,SPEC_THICK_MSPC,True
RDS_TEST,SPEC_THICK_MOVERGROW,True
RDS_TEST,SPEC_RES_MIN,True
RDS_TEST,SPEC_RES_TARGET,True
RDS_TEST,SPEC_RES_MAX,True
RDS_TEST,SPEC_RES_UNITS,True
RDS_TEST,SPEC_RES_MTOOL,True
RDS_TEST,SPEC_RES_MTYPE,True
RDS_TEST,SPEC_RES_MRECIPE,True
RDS_TEST,SPEC_RES_MFREQ,True
RDS_TEST,SPEC_RES_MPROVEIN,True
RDS_TEST,SPEC_RES_MFIRST,True
RDS_TEST,SPEC_RES_MLAST,True
RDS_TEST,SPEC_RES_MSPC,True
RDS_TEST,SPEC_RES_MOVERGROW,True
RDS_TEST,SPEC_CON_UNITS,True
RDS_TEST,SPEC_CON_MTOOL,True
RDS_TEST,SPEC_CON_MTYPE,True
RDS_TEST,SPEC_CON_MRECIPE,True
RDS_TEST,SPEC_CON_MFREQ,True
RDS_TEST,SPEC_CON_MPROVEIN,True
RDS_TEST,SPEC_CON_MFIRST,True
RDS_TEST,SPEC_CON_MLAST,True
RDS_TEST,SPEC_CON_MSPC,True
RDS_TEST,SPEC_CON_MOVERGROW,True
RDS_TEST,SPEC_STRESS_MIN,True
RDS_TEST,SPEC_STRESS_TARGET,True
RDS_TEST,SPEC_STRESS_MAX,True
RDS_TEST,SPEC_STRESS_UNITS,True
RDS_TEST,SPEC_STRESS_MTOOL,True
RDS_TEST,SPEC_STRESS_MTYPE,True
RDS_TEST,SPEC_STRESS_MRECIPE,True
RDS_TEST,SPEC_STRESS_MFREQ,True
RDS_TEST,SPEC_STRESS_MPROVEIN,True
RDS_TEST,SPEC_STRESS_MFIRST,True
RDS_TEST,SPEC_STRESS_MLAST,True
RDS_TEST,SPEC_STRESS_MSPC,True
RDS_TEST,SPEC_STRESS_MOVERGROW,True
RDS_TEST,THICK_OVERGROW_AVG,True
RDS_TEST,HGCV_MEAN,True
RDS_TEST,HGCV_STDV,True
RDS_TEST,THICK_AVG,True
RDS_TEST,THICK_STDV,True
RDS_TEST,THICK_UNIF,True
RDS_TEST,THICK_MIN,True
RDS_TEST,THICK_MAX,True
RDS_TEST,SHEETRHO_AVG,True
RDS_TEST,SHEETRHO_STDV,True
RDS_TEST,SHEETRHO_UNIF,True
RDS_TEST,SHEETRHO_MIN,True
RDS_TEST,SHEETRHO_MAX,True
RDS_TEST,RES_AVG,True
RDS_TEST,RES_STDV,True
RDS_TEST,RES_UNIF,True
RDS_TEST,RES_MIN,True
RDS_TEST,RES_MAX,True
RDS_TEST,SPEC_TRANS,True
RDS_TEST,SPEC_TRANS_MEASUREMENT,True
RDS_TEST,WAFER_SIZE,True
RDS_TEST,SUB_ORIENTATION,True
RDS_TEST,ASET_RESULTS,True
RDS_TEST,REACTOR_TYPE,True
RDS_TEST,TEST_POINT_MAP,True
RDS_TEST,HGCV1_RES_AVG,True
RDS_TEST,HGCV1_RES_STDV,True
RDS_TEST,HGCV1_RES_UNIF,True
RDS_TEST,HGCV1_RES_MIN,True
RDS_TEST,HGCV1_RES_MAX,True
RDS_TEST,SPC_DTM,True
RDS_TEST,SPEC_CRES_MIN,True
RDS_TEST,SPEC_CRES_TARGET,True
RDS_TEST,SPEC_CRES_MAX,True
RDS_TEST,SPEC_CRES_UNITS,True
RDS_TEST,SPEC_CRES_MTOOL,True
RDS_TEST,SPEC_CRES_MTYPE,True
RDS_TEST,SPEC_CRES_MRECIPE,True
RDS_TEST,SPEC_CRES_MFREQ,True
RDS_TEST,SPEC_CRES_MPROVEIN,True
RDS_TEST,SPEC_CRES_MFIRST,True
RDS_TEST,SPEC_CRES_MLAST,True
RDS_TEST,SPEC_CRES_MSPC,True
RDS_TEST,SPEC_CRES_MOVERGROW,True
RDS_TEST,L80_THICK,True
RDS_TEST,L70_THICK,True
RDS_TEST,L60_THICK,True
RDS_TEST,L50_THICK,True
RDS_TEST,L40_THICK,True
RDS_TEST,L30_THICK,True
RDS_TEST,L20_THICK,True
RDS_TEST,L10_THICK,True
RDS_TEST,C_THICK,True
RDS_TEST,R10_THICK,True
RDS_TEST,R20_THICK,True
RDS_TEST,R30_THICK,True
RDS_TEST,R40_THICK,True
RDS_TEST,R50_THICK,True
RDS_TEST,R60_THICK,True
RDS_TEST,R70_THICK,True
RDS_TEST,R80_THICK,True
RDS_TEST,L80_RES,True
RDS_TEST,L70_RES,True
RDS_TEST,L60_RES,True
RDS_TEST,L50_RES,True
RDS_TEST,L40_RES,True
RDS_TEST,L30_RES,True
RDS_TEST,L20_RES,True
RDS_TEST,L10_RES,True
RDS_TEST,C_RES,True
RDS_TEST,R10_RES,True
RDS_TEST,R20_RES,True
RDS_TEST,R30_RES,True
RDS_TEST,R40_RES,True
RDS_TEST,R50_RES,True
RDS_TEST,R60_RES,True
RDS_TEST,R70_RES,True
RDS_TEST,R80_RES,True
RDS_TEST,L80_SHEET_RHO,True
RDS_TEST,L70_SHEET_RHO,True
RDS_TEST,L60_SHEET_RHO,True
RDS_TEST,L50_SHEET_RHO,True
RDS_TEST,L40_SHEET_RHO,True
RDS_TEST,L30_SHEET_RHO,True
RDS_TEST,L20_SHEET_RHO,True
RDS_TEST,L10_SHEET_RHO,True
RDS_TEST,C_SHEET_RHO,True
RDS_TEST,R10_SHEET_RHO,True
RDS_TEST,R20_SHEET_RHO,True
RDS_TEST,R30_SHEET_RHO,True
RDS_TEST,R40_SHEET_RHO,True
RDS_TEST,R50_SHEET_RHO,True
RDS_TEST,R60_SHEET_RHO,True
RDS_TEST,R70_SHEET_RHO,True
RDS_TEST,R80_SHEET_RHO,True
RDS_TEST,L80_HGCV,True
RDS_TEST,L70_HGCV,True
RDS_TEST,L60_HGCV,True
RDS_TEST,L50_HGCV,True
RDS_TEST,L40_HGCV,True
RDS_TEST,L30_HGCV,True
RDS_TEST,L20_HGCV,True
RDS_TEST,L10_HGCV,True
RDS_TEST,C_HGCV,True
RDS_TEST,R10_HGCV,True
RDS_TEST,R20_HGCV,True
RDS_TEST,R30_HGCV,True
RDS_TEST,R40_HGCV,True
RDS_TEST,R50_HGCV,True
RDS_TEST,R60_HGCV,True
RDS_TEST,R70_HGCV,True
RDS_TEST,R80_HGCV,True
RDS_TEST,T_THICK,True
RDS_TEST,TC_THICK,True
RDS_TEST,R_THICK,True
RDS_TEST,RC_THICK,True
RDS_TEST,CENTER_THICK,True
RDS_TEST,LC_THICK,True
RDS_TEST,L_THICK,True
RDS_TEST,BC_THICK,True
RDS_TEST,B_THICK,True
RDS_TEST,T_SHEET_RHO,True
RDS_TEST,TC_SHEET_RHO,True
RDS_TEST,R_SHEET_RHO,True
RDS_TEST,RC_SHEET_RHO,True
RDS_TEST,CENTER_SHEET_RHO,True
RDS_TEST,LC_SHEET_RHO,True
RDS_TEST,L_SHEET_RHO,True
RDS_TEST,BC_SHEET_RHO,True
RDS_TEST,B_SHEET_RHO,True
